;id;date;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;dis_super;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15;ahf1;ahf2;ahf3
7015;9532000500;20140801T000000;415000.0;3;2.5;1610;3600;2.0;0.0;972.51;0.0;3.0;8.0;1610.0;0.0;2010.0;0;98072;47.771;-122.169;2210;3600;28.735530615080414;115.46937577686838;144.20490639194878
7016;1245003220;20140819T000000;1205000.0;5;3.5;3220;8000;2.0;0.0;754.87;0.0;3.0;9.0;2900.0;320.0;2008.0;0;98033;47.6834;-122.2;2100;9680;44.50695717009267;101.16120441200994;145.6681615821026
7017;3026059362;20141031T000000;499000.0;3;2.5;1861;1587;2.0;0.0;607.59;0.0;3.0;8.0;1578.0;283.0;2007.0;0;98034;47.7043;-122.209;2090;10454;24.555478455946407;103.08041641321779;127.63589486916419
7018;4024101254;20141204T000000;419995.0;3;2.25;1830;7500;1.0;0.0;1237.22;0.0;4.0;7.0;1330.0;500.0;1968.0;0;98155;47.7574;-122.31;1830;8720;26.492146864793327;114.68147200534172;141.17361887013504
7019;9448300061;20140708T000000;235000.0;2;1.0;1020;7920;1.0;0.0;790.99;0.0;3.0;6.0;1020.0;0.0;1939.0;0;98108;47.5558;-122.31;1530;6900;41.98442776402158;71.19362547558505;113.17805323960664
7020;4310701330;20150309T000000;415000.0;3;1.5;1220;835;1.5;0.0;652.91;0.0;4.0;6.0;1220.0;0.0;1950.0;0;98103;47.6981;-122.341;1360;1251;49.80775785096365;105.65264450035146;155.4604023513151
7021;1952200410;20141119T000000;960000.0;3;2.5;2010;6857;1.0;0.0;932.68;0.0;4.0;9.0;1450.0;560.0;1955.0;0;98102;47.6402;-122.314;2380;6370;40.81267884320157;96.54373495470412;137.3564137979057
7022;4142450330;20140707T000000;296475.0;3;2.5;1520;4170;2.0;0.0;1136.11;0.0;3.0;7.0;1520.0;0.0;2004.0;0;98038;47.3842;-122.04;1560;4237;29.89582237758325;108.63177849313145;138.5276008707147
7023;9550200310;20140811T000000;495000.0;2;1.0;970;4284;1.0;0.0;983.81;0.0;3.0;7.0;970.0;0.0;1905.0;0;98103;47.6667;-122.333;2050;4284;53.22082853209913;125.99060532276522;179.21143385486434
7024;2998300075;20150127T000000;857500.0;4;2.75;2960;5040;2.0;0.0;751.88;3.0;3.0;9.0;2210.0;750.0;1952.0;1993;98116;47.5747;-122.408;2270;5500;13.845120569579876;91.56501858142742;105.4101391510073
7025;3893100319;20150323T000000;450000.0;3;1.75;1390;11700;1.0;0.0;550.57;0.0;4.0;7.0;1390.0;0.0;1966.0;0;98033;47.7002;-122.192;1060;8686;28.166596216220107;109.11442682733245;137.28102304355255
7026;2922701305;20150402T000000;470000.0;2;1.75;1520;4220;1.0;0.0;1129.2;0.0;4.0;7.0;840.0;680.0;1910.0;0;98117;47.6876;-122.366;1120;5700;20.953676085402492;76.78185220195932;97.73552828736182
7027;6099400140;20140904T000000;230000.0;5;1.0;1920;19040;1.0;0.0;437.34;0.0;3.0;7.0;1160.0;760.0;1961.0;0;98168;47.4756;-122.294;1920;11520;58.05529156484418;85.6191320718136;143.67442363665776
7028;8106300970;20141010T000000;490000.0;3;2.5;3080;7363;2.0;0.0;690.93;0.0;3.0;9.0;3080.0;0.0;2006.0;0;98055;47.4473;-122.205;2860;5273;48.52830016206992;82.28691112650584;130.81521128857577
7029;3424069145;20140925T000000;343000.0;3;1.0;1400;5662;1.5;0.0;999.27;0.0;5.0;5.0;1400.0;0.0;1920.0;0;98027;47.5271;-122.036;1250;14375;78.37144375576577;92.77682618281361;171.14826993857938
7030;8137500730;20140507T000000;500000.0;3;2.5;1940;37565;1.0;0.0;1028.37;0.0;4.0;8.0;1940.0;0.0;1987.0;0;98027;47.4801;-122.063;2560;37565;23.51361597118732;108.13140830047952;131.64502427166684
7031;2473411210;20150122T000000;374950.0;4;1.75;1660;8160;1.0;0.0;718.33;0.0;3.0;8.0;1660.0;0.0;1974.0;0;98058;47.4483;-122.129;1800;7684;59.29900115203982;99.73596889582008;159.0349700478599
7032;7972600860;20141210T000000;345000.0;4;1.0;1550;7620;1.5;0.0;1322.77;0.0;3.0;7.0;1550.0;0.0;1957.0;0;98106;47.5287;-122.35;1450;7620;56.2310872291426;117.12206085974341;173.35314808888603
7033;1324059048;20140721T000000;500000.0;3;2.5;2410;34848;1.5;0.0;904.93;0.0;3.0;8.0;2410.0;0.0;1976.0;0;98006;47.5694;-122.12;2420;16424;23.79072314755706;118.20906508822728;141.99978823578434
7034;7199330480;20140721T000000;361500.0;3;1.75;1070;9000;1.0;0.0;1142.87;0.0;4.0;7.0;1070.0;0.0;1978.0;0;98052;47.6984;-122.132;1700;8400;56.4907397030334;87.44966477721101;143.9404044802444
7035;3241600027;20141006T000000;390000.0;2;1.5;1870;12960;1.5;0.0;1529.98;0.0;4.0;6.0;1350.0;520.0;1926.0;0;98118;47.5234;-122.288;1380;7800;35.03329433714536;121.90173903595809;156.93503337310344
7036;8562740530;20140512T000000;788000.0;4;3.25;3680;5759;2.0;0.0;1116.76;0.0;3.0;9.0;2840.0;840.0;2003.0;0;98027;47.5367;-122.067;3620;6006;32.19354707194545;114.40242212830462;146.59596920025007
7037;4315700505;20150210T000000;535000.0;4;1.75;1570;3250;1.5;0.0;1345.46;0.0;5.0;8.0;1570.0;0.0;1928.0;0;98136;47.5405;-122.393;1570;5720;72.25685748474592;77.4185062505656;149.67536373531152
7038;6600000217;20150403T000000;1595000.0;4;4.25;4645;7757;2.0;0.0;567.54;0.0;3.0;10.0;3855.0;790.0;2006.0;0;98112;47.6248;-122.29;2150;6970;79.85124389377752;103.94104196425337;183.79228585803088
7039;5631501161;20150417T000000;425000.0;4;1.75;1910;16785;1.0;0.0;1150.5;0.0;4.0;7.0;1110.0;800.0;1981.0;0;98028;47.7474;-122.235;1590;9900;10.999529652319353;108.0224471265674;119.02197677888675
7040;1623069071;20141105T000000;475000.0;3;2.5;2220;60984;2.0;0.0;1279.9;0.0;4.0;8.0;2220.0;0.0;1987.0;0;98027;47.4802;-122.052;1930;55333;77.82119830911492;97.39534886734582;175.21654717646072
7041;7764200030;20140716T000000;515000.0;3;2.5;2360;11254;1.0;0.0;746.39;2.0;3.0;9.0;2360.0;0.0;1990.0;0;98003;47.3356;-122.333;2390;11254;32.64908908816087;118.37163500570293;151.0207240938638
7042;2311400056;20141201T000000;99999999.0;5;3.5;5230;8960;2.0;0.0;660.6;0.0;3.0;11.0;4450.0;780.0;2014.0;0;98004;47.5964;-122.201;2310;9603;31.29211579763198;112.67987584686433;143.9719916444963
7043;1422300100;20140929T000000;435000.0;3;2.5;1730;46638;2.0;0.0;1019.09;0.0;3.0;8.0;1730.0;0.0;1991.0;0;98045;47.4614;-121.709;1750;35508;58.92294774835595;109.53860000318836;168.46154775154432
7044;1828001220;20141007T000000;550000.0;5;2.75;3000;9473;1.0;0.0;1135.09;0.0;3.0;8.0;1500.0;1500.0;1966.0;0;98052;47.6567;-122.13;2050;8820;66.1161990804141;90.0426129557163;156.1588120361304
7045;740500070;20141006T000000;265000.0;3;1.5;1460;8505;1.0;0.0;916.27;0.0;4.0;7.0;1460.0;0.0;1955.0;0;98055;47.4402;-122.195;1580;8505;20.92241037625577;95.37519171217403;116.2976020884298
7046;9550200265;20140818T000000;625000.0;3;1.0;1240;4080;1.0;0.0;706.98;0.0;3.0;7.0;1240.0;0.0;1925.0;0;98103;47.667;-122.333;2060;4080;76.63912974384178;112.2656212250773;188.90475096891907
7047;3751606606;20140717T000000;262500.0;3;1.75;2259;26831;1.5;0.0;797.77;3.0;5.0;7.0;1491.0;768.0;1908.0;0;98001;47.2741;-122.266;1980;15794;77.50110523177302;116.49068083152844;193.99178606330145
7048;3448900290;20140828T000000;636230.0;4;2.5;2840;6284;2.0;0.0;1107.17;0.0;3.0;9.0;2840.0;0.0;2013.0;0;98056;47.5135;-122.169;2790;7168;35.66777111507243;91.7401758527929;127.40794696786534
7049;7604400114;20140814T000000;450000.0;4;2.5;2290;5515;2.0;0.0;608.62;0.0;3.0;8.0;2290.0;0.0;2006.0;0;98106;47.5518;-122.357;1380;5515;38.88575003134796;84.03026559471448;122.91601562606243
7050;3629700030;20150223T000000;635000.0;3;3.0;2290;1407;2.5;0.0;1047.82;0.0;3.0;8.0;1890.0;400.0;2014.0;0;98027;47.5446;-122.017;2230;1407;68.80278304658277;67.83607382060322;136.638856867186
7051;1923099034;20150116T000000;775000.0;4;3.5;3970;210830;2.0;0.0;840.42;0.0;3.0;9.0;3970.0;0.0;2000.0;0;98045;47.4614;-121.713;1680;42665;43.76860061678088;114.94919650578896;158.71779712256983
7052;8151601090;20140801T000000;445000.0;4;2.0;2630;9099;1.5;0.0;869.81;0.0;3.0;7.0;1830.0;800.0;1944.0;2009;98146;47.5067;-122.361;1430;6825;79.9990833790809;103.9119507510772;183.9110341301581
7053;9268851680;20140516T000000;611000.0;3;2.5;2134;1984;2.5;0.0;743.25;0.0;3.0;8.0;2134.0;0.0;2008.0;0;98027;47.5402;-122.027;2170;1984;34.831497426706974;116.38728217748121;151.21877960418817
7054;263000329;20141008T000000;349950.0;3;2.5;1420;1162;3.0;0.0;1028.96;0.0;3.0;8.0;1420.0;0.0;2002.0;0;98103;47.6982;-122.349;1430;1560;57.97747166042976;85.13732127735764;143.1147929377874
7055;5104510120;20150327T000000;305000.0;3;2.5;1690;5175;2.0;0.0;701.51;0.0;3.0;7.0;1690.0;0.0;2002.0;0;98038;47.3564;-122.016;1830;5175;32.98538589607454;104.15670190456537;137.1420878006399
7056;2144800146;20140826T000000;257500.0;3;2.0;1300;9334;1.0;0.0;1441.34;0.0;5.0;7.0;1300.0;0.0;1981.0;0;98178;47.4865;-122.238;2210;9636;26.71595391787514;112.80699707369489;139.52295099157004
7057;6003500743;20140519T000000;640000.0;2;2.25;1540;958;3.0;0.0;1105.02;0.0;3.0;9.0;1540.0;0.0;2007.0;0;98122;47.6179;-122.318;1410;958;25.701865173486915;114.1110985516981;139.81296372518503
7058;6073200075;20140730T000000;625000.0;3;1.75;1600;9135;1.0;0.0;842.47;0.0;5.0;7.0;1600.0;0.0;1955.0;0;98006;47.5724;-122.179;1580;9800;16.669166315628573;95.28266964206684;111.95183595769541
7059;4141400030;20141201T000000;605000.0;4;1.75;2250;10108;1.0;0.0;1071.82;0.0;4.0;8.0;2250.0;0.0;1967.0;0;98008;47.5922;-122.118;2050;9750;34.23052621682879;100.39492755291602;134.6254537697448
7060;2917200615;20150325T000000;486700.0;2;1.0;1200;6278;1.0;0.0;975.04;0.0;3.0;7.0;1080.0;120.0;1942.0;0;98103;47.7001;-122.351;1200;6211;81.84584713436804;114.05758825606763;195.90343539043567
7061;98001000;20141007T000000;1025000.0;5;3.5;5050;16500;2.0;0.0;1000.71;2.0;3.0;11.0;5050.0;0.0;2001.0;0;98075;47.5863;-121.967;4570;16500;25.856987804643182;115.09162818810984;140.94861599275302
7062;2206700215;20150422T000000;550000.0;4;2.0;2070;9822;1.0;0.0;977.58;0.0;5.0;7.0;2070.0;0.0;1955.0;0;98006;47.566;-122.14;1300;9572;48.39514366700198;107.70461387903514;156.09975754603713
7063;853000261;20140619T000000;197500.0;3;1.0;1330;5412;2.0;0.0;736.36;0.0;5.0;7.0;1330.0;0.0;1905.0;0;98022;47.2053;-121.993;1710;10825;22.822348952339198;89.0167951292969;111.83914408163609
7064;2776600002;20150422T000000;520000.0;2;1.0;1120;6141;1.0;0.0;570.71;0.0;3.0;7.0;900.0;220.0;1946.0;0;98117;47.6924;-122.372;1500;7529;18.350146865051855;107.34912120859775;125.6992680736496
7065;1721069036;20140529T000000;412000.0;3;1.75;1950;52256;1.0;0.0;743.42;0.0;4.0;8.0;1950.0;0.0;1985.0;0;98042;47.3133;-122.078;2450;51836;19.95726849477407;118.91742980267641;138.8746982974505
7066;6381501965;20140612T000000;430000.0;4;1.75;1890;6000;1.0;0.0;1042.93;0.0;4.0;6.0;1110.0;780.0;1947.0;0;98125;47.7274;-122.305;1560;6356;13.44863510206666;82.8471933425954;96.29582844466206
7067;2517000790;20140611T000000;285000.0;3;2.5;1870;4060;2.0;0.0;1366.24;0.0;3.0;7.0;1870.0;0.0;2005.0;0;98042;47.3986;-122.163;2190;4060;28.550866193097676;72.70365822065128;101.25452441374895
7068;7347600507;20140623T000000;235000.0;4;1.75;1450;8891;1.5;0.0;1269.71;0.0;3.0;7.0;1180.0;270.0;1962.0;0;98168;47.478;-122.278;1450;9013;22.015341868217817;104.01014461130049;126.0254864795183
7069;9323600380;20140805T000000;817000.0;4;2.25;2600;10660;2.0;0.0;1142.1;0.0;4.0;8.0;2600.0;0.0;1979.0;0;98006;47.5533;-122.156;3150;10660;42.095837271532595;90.01283477281726;132.10867204434985
7070;723049476;20140724T000000;203000.0;3;2.25;1630;9145;1.0;0.0;1005.66;0.0;3.0;7.0;1630.0;0.0;1960.0;0;98146;47.5;-122.347;1630;9206;36.58890141794845;104.79913034953188;141.38803176748033
7071;1549500370;20140505T000000;210000.0;3;1.0;1340;306848;1.0;0.0;996.35;0.0;3.0;5.0;1340.0;0.0;1953.0;0;98019;47.7534;-121.912;1800;128066;77.81813322636522;102.2019419031971;180.02007512956231
7072;1332000110;20140725T000000;635000.0;4;2.5;2490;40608;2.0;0.0;1039.24;0.0;3.0;9.0;2490.0;0.0;1997.0;0;98053;47.6507;-122.004;3170;45441;29.997150242814747;114.47655794250646;144.47370818532121
7073;7853350220;20150324T000000;605000.0;3;2.75;2450;5750;2.0;0.0;996.83;0.0;3.0;9.0;2450.0;0.0;2013.0;0;98065;47.5439;-121.862;3200;8036;39.694174496577745;116.85850912344553;156.5526836200233
7074;7338401759;20140610T000000;268000.0;2;1.0;1380;5000;1.0;0.0;1293.98;0.0;3.0;7.0;870.0;510.0;1943.0;0;98108;47.5339;-122.293;1450;5000;57.195750161108464;127.16020336792047;184.35595352902894
7075;117000100;20150319T000000;680000.0;3;1.75;1660;5750;1.0;0.0;819.22;0.0;4.0;7.0;1080.0;580.0;1909.0;0;98116;47.5843;-122.385;2060;5560;58.881325442005966;115.20424405868589;174.08556950069186
7076;9270200160;20141028T000000;685000.0;3;1.0;1570;2280;2.0;0.0;742.65;0.0;3.0;7.0;1570.0;0.0;1922.0;0;98119;47.6413;-122.364;1580;2640;24.828942336572055;107.26944977799164;132.0983921145637
7077;8677900120;20141121T000000;530000.0;3;2.75;2100;20150;1.0;0.0;480.3;0.0;4.0;7.0;2100.0;0.0;1955.0;0;98034;47.7206;-122.248;2100;15500;38.78158187569806;100.67440672386647;139.45598859956453
7078;9268850180;20140718T000000;288790.0;3;1.75;1290;1237;2.0;0.0;1034.62;0.0;3.0;7.0;1060.0;230.0;2008.0;0;98027;47.54;-122.026;1370;942;81.22003669425638;105.44174472100059;186.66178141525697
7079;1099610830;20141202T000000;209000.0;3;1.0;1330;6900;1.0;0.0;958.15;0.0;3.0;7.0;1330.0;0.0;1976.0;0;98023;47.3033;-122.381;1530;7000;28.12320595981732;108.91723728677297;137.04044324659029
7080;3726800220;20150406T000000;348000.0;3;1.75;1830;2417;1.0;0.0;675.03;0.0;3.0;7.0;930.0;900.0;1919.0;0;98144;47.5723;-122.309;1320;3200;39.063782404166936;100.4400238338445;139.50380623801144
7081;4046601420;20141230T000000;340000.0;3;2.0;1570;14992;1.0;0.0;894.33;0.0;3.0;8.0;1570.0;0.0;2001.0;0;98014;47.6965;-121.922;1640;15000;63.53346138654306;107.31662615781272;170.85008754435577
7082;2624039114;20150413T000000;360000.0;2;1.0;1120;12625;1.0;0.0;1103.89;3.0;3.0;7.0;1120.0;0.0;1940.0;0;98136;47.5397;-122.385;1880;6828;24.163539622490397;80.71970936832251;104.88324899081292
7083;5015000596;20141201T000000;834000.0;3;2.25;2550;4089;2.0;0.0;1026.57;0.0;3.0;9.0;2550.0;0.0;1983.0;0;98112;47.6272;-122.297;1680;4089;69.62069225693833;95.11547909597164;164.73617135290996
7084;2239000011;20150127T000000;500000.0;4;2.0;1530;7816;1.0;0.0;618.09;0.0;3.0;7.0;1530.0;0.0;1955.0;0;98133;47.7309;-122.332;1480;7816;82.92384043582652;116.99669457459542;199.92053501042193
7085;114100791;20150403T000000;250000.0;3;1.5;1170;9848;1.0;0.0;910.8;0.0;3.0;7.0;1170.0;0.0;1963.0;0;98028;47.7612;-122.234;2220;5542;18.081921164596196;91.70060614432839;109.78252730892459
7086;226039186;20140520T000000;299950.0;3;1.0;910;8000;1.0;0.0;1208.51;0.0;4.0;6.0;740.0;170.0;1950.0;0;98177;47.7746;-122.378;2090;9007;11.527464938752559;114.72609113846273;126.2535560772153
7087;3856901880;20140815T000000;514000.0;2;1.0;920;4000;1.0;0.0;534.31;0.0;4.0;7.0;920.0;0.0;1906.0;0;98105;47.6711;-122.328;1300;4000;19.898680622585672;109.0329447441355;128.93162536672116
7088;6772200055;20140917T000000;780000.0;4;3.0;2440;3600;1.5;0.0;865.61;0.0;5.0;8.0;1480.0;960.0;1929.0;0;98103;47.6853;-122.331;1770;4000;63.54406083909199;97.27785557915726;160.82191641824926
7089;9510900270;20141211T000000;254000.0;3;2.0;2070;9000;1.0;0.0;987.86;0.0;4.0;7.0;1450.0;620.0;1969.0;0;98023;47.3085;-122.376;1630;7885;54.80154714350217;93.45972543257432;148.2612725760765
7090;324000370;20140721T000000;502000.0;3;1.0;1710;5000;1.0;0.0;425.14;0.0;5.0;7.0;1140.0;570.0;1921.0;0;98116;47.5719;-122.385;1670;4000;17.845854994799254;101.65529511584418;119.50115011064344
7091;4222300040;20141216T000000;284850.0;3;1.5;1590;8256;1.0;0.0;582.76;1.0;3.0;7.0;1090.0;500.0;1969.0;0;98003;47.3488;-122.304;1950;7840;52.41345094230216;120.68934359476495;173.1027945370671
7092;6354000050;20140908T000000;615000.0;3;2.25;2530;45234;2.0;0.0;847.86;0.0;4.0;9.0;2530.0;0.0;1985.0;0;98072;47.7221;-122.12;3110;35617;36.934467495504684;95.10881753497394;132.04328503047861
7093;9412200660;20140619T000000;395000.0;4;1.0;1980;10350;1.0;0.0;1046.34;0.0;4.0;7.0;1430.0;550.0;1968.0;0;98027;47.5226;-122.045;1890;13140;56.52978608008401;107.66100375334477;164.19078983342877
7094;1959700540;20141104T000000;952000.0;3;2.5;2450;4400;2.0;0.0;1018.98;0.0;4.0;9.0;1800.0;650.0;1922.0;0;98102;47.6439;-122.319;2220;5500;18.90289476343949;109.34714668873144;128.25004145217093
7095;2436700280;20140528T000000;840000.0;4;1.75;2330;4000;2.0;0.0;861.95;0.0;5.0;8.0;1300.0;1030.0;1924.0;0;98105;47.666;-122.289;2040;4000;84.08414732612675;90.30440678592856;174.38855411205532
7096;4318200440;20140522T000000;432000.0;3;2.25;1470;1578;2.0;0.0;1033.06;0.0;3.0;8.0;1090.0;380.0;2007.0;0;98136;47.5388;-122.387;1470;1668;71.15994503513639;121.82316408995591;192.9831091250923
7097;8122100650;20140731T000000;316000.0;2;1.0;730;5040;1.0;0.0;975.36;0.0;3.0;6.0;730.0;0.0;1927.0;0;98126;47.5387;-122.374;790;5040;61.31639100813244;95.40355095267395;156.7199419608064
7098;2473390440;20141202T000000;340000.0;3;2.25;1900;8125;1.0;0.0;1007.09;0.0;3.0;7.0;1540.0;360.0;1969.0;0;98058;47.4564;-122.162;1480;8284;77.4925290880616;115.47443327556539;192.96696236362698
7099;3600600065;20140820T000000;279950.0;3;1.5;1520;7200;1.0;0.0;972.13;0.0;4.0;7.0;1160.0;360.0;1990.0;0;98198;47.3855;-122.302;1460;7200;14.27191253705881;105.45623420109351;119.72814673815232
7100;1560930070;20140911T000000;840000.0;4;3.5;2840;40139;1.0;0.0;660.42;4.0;4.0;10.0;2840.0;0.0;1986.0;0;98038;47.401;-122.026;3180;36852;76.73223726026123;130.56990309302117;207.3021403532824
7101;5490220030;20150225T000000;580000.0;4;2.5;2110;11680;1.0;0.0;717.44;0.0;4.0;7.0;1420.0;690.0;1977.0;0;98052;47.6964;-122.118;1890;9600;13.250449717789024;106.22483090256287;119.4752806203519
7102;7327902612;20150513T000000;269500.0;2;1.0;930;4000;1.0;0.0;1238.02;0.0;3.0;6.0;730.0;200.0;1943.0;0;98108;47.5321;-122.323;1100;5000;30.178171980917;88.8866264515979;119.0647984325149
7103;3583400130;20141014T000000;692500.0;3;2.25;3420;9900;1.0;0.0;1129.08;0.0;3.0;9.0;1710.0;1710.0;1963.0;2004;98028;47.7412;-122.256;2290;10700;16.3455491831038;115.18683410817577;131.5323832912796
7104;1775930440;20140623T000000;479000.0;3;2.25;2110;11319;2.0;0.0;894.06;0.0;4.0;8.0;2110.0;0.0;1978.0;0;98072;47.742;-122.105;1860;11319;50.08452839932342;104.41604153489965;154.50056993422305
7105;6071900070;20140622T000000;500000.0;4;2.5;2040;8400;1.0;0.0;833.82;0.0;3.0;8.0;1420.0;620.0;1963.0;0;98006;47.5512;-122.17;2540;8925;85.51556320182442;110.03223689742993;195.54780009925435
7106;2523069146;20140623T000000;349900.0;3;2.0;2420;38781;1.0;0.0;426.99;0.0;5.0;7.0;1210.0;1210.0;1949.0;0;98027;47.4511;-121.976;2650;88426;78.55042561867783;107.8571003577195;186.40752597639732
7107;5631500369;20140521T000000;520000.0;4;2.5;3290;11446;2.0;0.0;355.69;0.0;3.0;8.0;3290.0;0.0;1992.0;0;98028;47.7399;-122.234;2050;11933;23.613117349389412;84.06328507200129;107.6764024213907
7108;323049148;20141219T000000;319000.0;3;2.0;1640;9234;1.0;0.0;1315.05;0.0;5.0;7.0;1060.0;580.0;1967.0;0;98118;47.5162;-122.274;2230;10354;81.76961043730923;103.5344692684865;185.30407970579574
7109;8005100025;20140919T000000;195000.0;3;1.0;1510;4350;1.5;0.0;1048.74;0.0;5.0;6.0;1510.0;0.0;1913.0;0;98022;47.2052;-121.987;1210;5500;40.81643087760832;102.41249059994384;143.22892147755215
7110;5127000430;20141201T000000;320000.0;4;1.75;1730;9520;1.0;0.0;388.67;0.0;4.0;7.0;1730.0;0.0;1971.0;0;98059;47.4756;-122.157;1550;11211;34.79257791468298;104.73058247680252;139.5231603914855
7111;5700003630;20140630T000000;1925000.0;5;4.25;4830;8050;2.5;0.0;779.38;2.0;4.0;11.0;3710.0;1120.0;1914.0;0;98144;47.5789;-122.286;4470;9194;26.0864019118684;112.43568362100886;138.52208553287727
7112;4249000230;20140829T000000;766000.0;3;2.5;2270;9822;2.0;0.0;336.01;0.0;3.0;9.0;2270.0;0.0;1988.0;0;98052;47.6685;-122.137;2790;8089;60.78153970092949;99.65773949456734;160.43927919549682
7113;1541700170;20140609T000000;307550.0;4;2.5;1980;5909;2.0;0.0;620.48;0.0;3.0;8.0;1980.0;0.0;2003.0;0;98031;47.3913;-122.185;2550;5487;65.4611574201059;103.83639941491724;169.29755683502316
7114;2976800145;20150406T000000;260000.0;4;1.75;2010;10816;1.0;0.0;978.05;0.0;3.0;7.0;1410.0;600.0;1955.0;0;98178;47.5048;-122.251;1610;9360;68.64847446391443;77.8397610615946;146.48823552550903
7115;6052400625;20150326T000000;406000.0;4;1.5;1920;6000;2.0;0.0;1189.99;1.0;3.0;7.0;1920.0;0.0;1951.0;0;98198;47.4029;-122.321;1920;6000;27.94020920672937;86.84994356779934;114.7901527745287
7116;8856890020;20150224T000000;265000.0;3;1.75;1680;9769;1.0;0.0;1104.29;0.0;3.0;8.0;1340.0;340.0;1989.0;0;98058;47.4631;-122.126;1730;9686;76.01132019967203;114.42525842981794;190.43657862949
7117;1931300688;20150429T000000;533000.0;3;3.0;1280;1085;3.0;0.0;556.86;0.0;3.0;8.0;1280.0;0.0;2004.0;0;98103;47.6569;-122.346;1300;1310;68.07382654674063;117.67420981666868;185.7480363634093
7118;1843130530;20141125T000000;279000.0;3;2.0;1640;5650;1.0;0.0;923.73;0.0;3.0;7.0;1640.0;0.0;2003.0;0;98042;47.3736;-122.13;2250;5488;57.484723274366715;108.2610563787672;165.74577965313392
7119;2130701535;20150204T000000;279900.0;2;1.75;1360;10000;1.0;0.0;1016.5;0.0;3.0;6.0;1360.0;0.0;1957.0;1989;98019;47.7421;-121.982;1430;10000;60.93534427363141;93.71500883732253;154.65035311095394
7120;3959400855;20140820T000000;525000.0;4;2.75;2470;7200;1.0;0.0;1419.1;0.0;5.0;7.0;1350.0;1120.0;1940.0;0;98108;47.5631;-122.317;1500;6000;41.54250488377322;84.79829952300496;126.34080440677818
7121;3861440010;20140715T000000;302000.0;4;2.75;2030;9120;1.0;0.0;1553.09;0.0;4.0;7.0;2030.0;0.0;1988.0;0;98003;47.282;-122.303;1790;7627;66.5682924843864;87.52396594899838;154.09225843338479
7122;9828202255;20140922T000000;890000.0;4;2.75;2610;4400;1.0;0.0;814.57;0.0;5.0;8.0;1260.0;1350.0;1920.0;0;98122;47.6158;-122.293;1770;4400;41.10138273629614;100.9495963375746;142.05097907387074
7123;252000400;20140908T000000;323000.0;3;1.75;2100;14850;1.0;0.0;669.78;0.0;4.0;7.0;2100.0;0.0;1963.0;0;98042;47.3622;-122.059;1930;17238;58.15997365236606;107.27499780067369;165.43497145303974
7124;6147650430;20150407T000000;320000.0;4;2.5;3130;5200;2.0;0.0;549.28;0.0;3.0;7.0;3130.0;0.0;2005.0;0;98042;47.3828;-122.098;3020;5200;55.90059519793475;107.72771679161463;163.6283119895494
7125;7135520260;20141118T000000;751000.0;3;2.5;3380;9528;2.0;0.0;1144.21;0.0;3.0;10.0;3380.0;0.0;1994.0;0;98059;47.5275;-122.148;3630;14089;10.321365991336492;110.61590083373632;120.93726682507281
7126;7170200085;20150327T000000;481203.0;2;1.0;940;3800;1.0;0.0;1130.85;0.0;3.0;7.0;940.0;0.0;1929.0;0;98115;47.6798;-122.292;1680;3800;67.81553748544148;90.52600921849796;158.34154670393946
7127;7714000250;20141018T000000;394000.0;5;3.25;3620;4650;2.0;0.0;1410.54;0.0;3.0;8.0;2790.0;830.0;2004.0;0;98038;47.3552;-122.026;2850;4650;23.923877975965866;97.34259531699256;121.26647329295842
7128;3814900950;20140725T000000;99999999.0;4;2.5;1983;6002;2.0;0.0;1389.36;0.0;3.0;9.0;1983.0;0.0;2012.0;0;98092;47.3281;-122.164;2502;4750;27.351722233820382;97.93201759880499;125.28373983262537
7129;2473530150;20150323T000000;412950.0;4;2.5;2430;6796;2.0;0.0;558.71;0.0;3.0;8.0;2430.0;0.0;1993.0;0;98058;47.4499;-122.127;2450;8400;79.36159827635493;116.03336979809623;195.39496807445116
7130;4315701163;20150413T000000;585000.0;3;1.5;2230;6000;1.0;0.0;1474.89;1.0;3.0;8.0;1260.0;970.0;1968.0;0;98136;47.5373;-122.395;2120;7200;22.43389526742196;113.5144400821422;135.94833534956416
7131;5151600040;20140911T000000;200126.0;3;2.5;2040;15463;1.0;0.0;799.37;0.0;3.0;8.0;1340.0;700.0;1968.0;0;98003;47.3334;-122.322;2370;12672;71.98588760335522;96.00370503026066;167.98959263361587
7132;6372000297;20150323T000000;608000.0;3;3.5;1660;2298;2.0;0.0;1134.02;0.0;3.0;8.0;1260.0;400.0;2009.0;0;98116;47.5809;-122.403;1500;2198;67.54796370407314;91.50840507819187;159.056368782265
7133;7234600796;20141126T000000;495000.0;2;1.75;1850;2530;2.5;0.0;635.62;0.0;4.0;7.0;1850.0;0.0;1903.0;0;98122;47.6106;-122.31;1500;1795;80.20666735801534;85.51377435390427;165.7204417119196
7134;9414100030;20150331T000000;975000.0;4;3.25;3330;17533;1.0;0.0;798.79;2.0;3.0;9.0;1750.0;1580.0;1969.0;0;98033;47.652;-122.2;3340;12798;85.80756636651073;99.53632000249367;185.3438863690044
